,state,year,Value of crop production,Crop cash receipts,Cotton,Feed crops,Food grains,Fruits and nuts,Oil crops,Vegetables and melons,All other crops,Home consumption,Inventory adjustment,Unnamed: 0,avg_precip,stand_precip
853,13,2010,11541073,13872699,,8462493.0,2956.0,2228.0,5243607.0,,161415,1302,-2332928,1555,4.8287962962962965,0.650554785576576
854,13,2011,17263750,16520116,,11521760.0,3275.0,2187.0,4825572.0,,167322,1119,742516,1556,1.7014814814814814,0.282798807351904
855,13,2012,16096176,20002789,,13465595.0,4605.0,135.0,6359326.0,,173129,2810,-3909423,1557,-2.460555555555556,-0.2066351296191989
856,13,2013,17410631,16510626,,10385532.0,4568.0,4755.0,5927389.0,,188382,2695,897310,1558,-0.1986111111111111,0.0593577879840729
857,13,2014,14316962,13749444,,8319238.0,4318.0,2961.0,5232073.0,,190854,3840,563677,1559,-91.80388888888888,-10.712947059650634
858,14,1949,398550,441595,3.0,67112.0,346895.0,2512.0,7335.0,5254.0,12395,6864,-49817,1614,2.2435185185185187,0.3465395474415333
859,14,1950,500552,463444,1.0,84138.0,350468.0,1643.0,12552.0,3211.0,11336,4917,32287,1615,0.4186111111111111,0.1319399153222125
860,14,1951,341656,403281,2.0,105218.0,265717.0,1222.0,16988.0,3604.0,10441,5076,-66614,1616,3.7525,0.5239879316644045
861,14,1952,641490,562479,,68331.0,457400.0,1170.0,16906.0,3822.0,14828,7292,71742,1617,-0.0816666666666667,0.0731098472142065
862,14,1953,370849,470059,3.0,57978.0,384168.0,933.0,11482.0,3191.0,12236,6424,-105563,1618,-3.225277777777778,-0.296562490808172
863,14,1954,508655,480215,1.0,79845.0,378320.0,983.0,5941.0,3963.0,11116,5540,22948,1619,-3.533425925925926,-0.3327991124375342
864,14,1955,354460,373655,,79318.0,275900.0,867.0,5733.0,2019.0,9763,5166,-24360,1620,-3.5078703703703704,-0.3297939118456761
865,14,1956,350092,373746,,57114.0,304643.0,1132.0,6852.0,1653.0,2305,4767,-36140,1621,-5.267314814814815,-0.5366954395503456
866,14,1957,361712,255618,,59649.0,185332.0,1918.0,4485.0,2159.0,2063,4571,95386,1622,0.5714814814814814,0.1499166768336539
867,14,1958,712155,618407,,175851.0,423398.0,1376.0,14025.0,1942.0,1815,4739,81996,1623,2.494074074074074,0.3760035793312731
868,14,1959,539616,577142,,139994.0,415249.0,1743.0,16023.0,1863.0,2270,4556,-49691,1624,1.3558333333333332,0.2421523805062282
869,14,1960,677656,610677,,136404.0,436518.0,1279.0,21214.0,3859.0,11403,3861,63118,1625,1.7062962962962964,0.2833650045648628
870,14,1961,604019,632469,,119646.0,468338.0,1200.0,27556.0,4460.0,11269,3901,-32351,1626,1.953611111111111,0.3124479421766495
871,14,1962,581516,641187,,133844.0,447857.0,1406.0,39945.0,3702.0,14433,3405,-63076,1627,1.524537037037037,0.2619910597756686
872,14,1963,561689,574569,,145387.0,384345.0,1043.0,24277.0,3436.0,16081,3311,-16191,1628,-1.7986111111111112,-0.1287939012453076
873,14,1964,435606,442895,,127120.0,261237.0,1631.0,33527.0,2868.0,16512,3147,-10436,1629,-2.5340740740740744,-0.2152805255247619
874,14,1965,558548,491255,,135537.0,301147.0,1381.0,33464.0,3469.0,16257,3238,64055,1630,0.6426851851851851,0.158289862540679
875,14,1966,515545,537574,,157883.0,303611.0,852.0,55945.0,3263.0,16020,2997,-25026,1631,-1.5010185185185183,-0.0937985581212781
876,14,1967,507689,507159,,164080.0,278891.0,1209.0,42968.0,3676.0,16335,2887,-2357,1632,-0.9052777777777778,-0.0237425414255701
877,14,1968,505370,480114,,172250.0,227095.0,1793.0,55481.0,4159.0,19336,2837,22419,1633,-0.533425925925926,0.0199853048675544
878,14,1969,582231,586712,,225184.0,295078.0,2035.0,42345.0,4071.0,17999,2600,-7081,1634,1.2843518518518515,0.2337465295753785
879,14,1970,695235,719493,,205864.0,444753.0,1682.0,39227.0,4572.0,23395,2698,-26956,1635,-0.3848148148148149,0.0374611996136861
880,14,1971,831912,775364,,277016.0,432354.0,2106.0,35241.0,4376.0,24271,2613,53935,1636,0.0594444444444444,0.0897037809170755
881,14,1972,1014561,1016019,,304200.0,603219.0,1682.0,76600.0,4655.0,25663,2834,-4292,1637,0.5622222222222222,0.1488278360395024
882,14,1973,1953379,1832634,,495806.0,1192129.0,3177.0,99034.0,5570.0,36918,2733,118012,1638,4.052222222222222,0.559233708171089
883,14,1974,1934848,2123190,,679119.0,1235009.0,2972.0,149373.0,7537.0,49180,2727,-191069,1639,1.088425925925926,0.2107066583711326
884,14,1975,1973338,1831003,,546795.0,1127650.0,4004.0,100201.0,9283.0,43070,2597,139738,1640,0.2277777777777777,0.1094989065547499
885,14,1976,1692873,1719379,,558657.0,980908.0,5210.0,122675.0,8644.0,43285,2550,-29056,1641,-0.8363888888888888,-0.0156415659170828
886,14,1977,1523964,1635971,,609220.0,892418.0,7068.0,79355.0,7628.0,40282,2574,-114582,1642,-0.3951851851851852,0.0362416979242364
887,14,1978,1680155,1285194,,417384.0,668549.0,7831.0,139095.0,10117.0,42218,7695,387266,1643,-0.2214814814814815,0.0566683512225187
888,14,1979,2598824,2548503,,675150.0,1603911.0,6987.0,211079.0,11753.0,39623,7571,42750,1644,1.1412037037037035,0.2169130508977962
889,14,1980,1888571,2358031,,666270.0,1408544.0,3541.0,218910.0,18665.0,42101,7537,-476997,1645,-0.522962962962963,0.0212156949649456
890,14,1981,2359237,2239270,,648908.0,1291714.0,4986.0,222938.0,23381.0,47343,7498,112469,1646,-0.3112037037037037,0.0461174839271906
891,14,1982,2582871,2566467,7.0,764196.0,1491660.0,3793.0,238717.0,25230.0,42864,7568,8836,1647,1.6153703703703703,0.2726725879662949
892,14,1983,2130546,2225605,58.0,528982.0,1416207.0,4920.0,222926.0,17355.0,35157,7629,-102688,1648,1.0333333333333332,0.2042280556459311
893,14,1984,2454185,2435603,76.0,681464.0,1505521.0,3798.0,185352.0,15885.0,43507,7628,10954,1649,1.151574074074074,0.2181325525872459
894,14,1985,2610993,2545188,76.0,913377.0,1386662.0,3916.0,170651.0,17083.0,53423,7529,58276,1650,2.3745370370370367,0.3619466446787771
895,14,1986,1992922,1851487,149.0,756108.0,772247.0,4714.0,240567.0,21479.0,56223,7560,133875,1651,1.641851851851852,0.2757866726375683
896,14,1987,1874573,2004879,246.0,709758.0,853480.0,4316.0,361331.0,22651.0,53097,5269,-135575,1652,2.3414814814814817,0.3580594830436562
897,14,1988,2146723,2174756,104.0,690132.0,1075283.0,5103.0,328280.0,25041.0,50813,5148,-33181,1653,-1.1501851851851852,-0.0525423804308775
898,14,1989,2000397,2136458,185.0,891262.0,840179.0,2515.0,344906.0,28789.0,28622,4494,-140555,1654,-1.6566666666666667,-0.112101971870965
899,14,1990,2322368,2024347,155.0,743393.0,946010.0,2375.0,275239.0,26270.0,30905,4833,293188,1655,0.2078703703703703,0.1071578988473242
900,14,1991,1948977,2265298,264.0,794562.0,1161028.0,4497.0,234855.0,34656.0,35436,5172,-321493,1656,-1.676574074074074,-0.1144429795783907
901,14,1992,2659051,2373765,177.0,906114.0,1051962.0,7704.0,335473.0,33908.0,38427,5511,279775,1657,1.397962962962963,0.2471066061196176
902,14,1993,2369408,2471295,120.0,901869.0,1145231.0,4191.0,351311.0,27221.0,41352,5850,-107737,1658,5.264537037037037,0.7017956333493459
903,14,1994,3037008,2863390,376.0,985921.0,1374854.0,6642.0,432246.0,21750.0,41601,6189,167429,1659,2.156851851851852,0.3363479976082751
904,14,1995,2624603,3076021,324.0,1286036.0,1324638.0,3509.0,402397.0,16092.0,43025,6528,-457946,1660,1.46,0.2544018394404326
905,14,1996,3799575,2973450,886.0,1462231.0,1059276.0,1663.0,395736.0,16354.0,37304,6867,819258,1661,0.5589814814814814,0.1484467417615494
906,14,1997,3930843,3688620,2006.0,1612725.0,1391147.0,4642.0,584431.0,17869.0,75800,7206,235016,1662,1.874351851851852,0.3031274649787126
907,14,1998,3253219,3417987,3580.0,1405278.0,1368402.0,1099.0,554577.0,13592.0,71459,7545,-172313,1663,2.0342592592592594,0.3219317454937092
908,14,1999,2571131,2479716,6129.0,1083551.0,940118.0,5023.0,362288.0,12376.0,70231,7884,83531,1664,2.018240740740741,0.3200480509198271
909,14,2000,2250888,2535140,5321.0,1260670.0,909893.0,2220.0,268518.0,14568.0,73950,8223,-292475,1665,-0.2381481481481482,0.054708437793046
910,14,2001,2714535,2515357,5460.0,1211803.0,859006.0,2298.0,328058.0,17291.0,91441,7179,191999,1666,0.702777777777778,0.1653564392947223
911,14,2002,2272650,2773350,11842.0,1271877.0,1010461.0,3777.0,365009.0,17177.0,93207,8201,-508901,1667,-1.7150925925925926,-0.118972557282061
912,14,2003,3008713,2937935,28779.0,1049536.0,1331714.0,5741.0,395815.0,17745.0,108605,5563,65215,1668,-0.9948148148148148,-0.0342716319050151
913,14,2004,3425677,2861083,32250.0,1195154.0,988501.0,7111.0,509724.0,24777.0,103566,3176,561418,1669,0.3172222222222222,0.1200171086262535
914,14,2005,3131558,3265386,18646.0,1199363.0,1274857.0,7580.0,631447.0,29388.0,104105,120,-133948,1670,1.095,0.2114797353349802
915,14,2006,3045324,3370012,26833.0,1471070.0,1149946.0,6175.0,559057.0,35742.0,121189,45,-324733,1671,-0.9851851851851852,-0.0331392374790976
916,14,2007,4920938,4823885,23804.0,2103808.0,1635720.0,4185.0,896233.0,29951.0,130184,79,96974,1672,2.0949074074074074,0.3290636526954016
917,14,2008,6807015,5584222,12766.0,2529623.0,2058116.0,1900.0,823465.0,24962.0,133390,431,1222362,1673,2.643148148148148,0.3935339161171123
918,14,2009,6176469,6296822,13917.0,2729849.0,1809843.0,1300.0,1597253.0,22560.0,122101,615,-120969,1674,3.3042592592592595,0.4712771488195301
919,14,2010,5928131,7197601,37792.0,3509800.0,1781176.0,5250.0,1730447.0,18861.0,114276,797,-1270267,1675,2.39462962962963,0.3643094292020859
920,14,2011,6309839,6098633,31564.0,3000204.0,1773015.0,2700.0,1129128.0,21738.0,140284,749,210457,1676,-0.5982407407407407,0.0123634193084939
921,14,2012,6823352,7130813,29838.0,3105101.0,2568081.0,4050.0,1263374.0,18129.0,142241,1578,-309039,1677,-1.928240740740741,-0.1440376723634287
922,14,2013,7592261,6668425,18782.0,2796061.0,2115105.0,1158.0,1596609.0,20648.0,120062,1687,922149,1678,-0.9819444444444444,-0.0327581432011446
923,14,2014,5821059,6105398,21636.0,2984813.0,1582829.0,368.0,1378920.0,17559.0,119274,1950,-286289,1679,-91.65814814814814,-10.69580870555069
924,15,1949,269637,248882,1975.0,31146.0,7760.0,4343.0,4598.0,3820.0,14560,30756,-10001,1734,0.8485416666666667,0.1824975154966524
925,15,1950,240414,233172,1211.0,21518.0,5532.0,4236.0,5034.0,2867.0,14602,28824,-21582,1735,3.563541666666666,0.5017674131577576
926,15,1951,306370,287833,1190.0,23783.0,5777.0,2501.0,6445.0,9007.0,18586,28827,-10290,1736,2.031458333333333,0.3216023711534783
927,15,1952,305634,269752,1711.0,23583.0,7184.0,2965.0,4631.0,4688.0,17951,35704,178,1737,-0.7937500000000001,-0.0106274540600151
928,15,1953,298612,277572,1905.0,18044.0,9885.0,1805.0,3332.0,4111.0,13924,31087,-10048,1738,-3.0558333333333336,-0.2766367042751995
929,15,1954,339557,306081,2333.0,18585.0,9581.0,2020.0,3931.0,3192.0,12545,28342,5133,1739,-4.324166666666667,-0.425786116258073
930,15,1955,302833,300342,1663.0,28597.0,6119.0,2211.0,5297.0,2122.0,12895,26578,-24087,1740,-0.8245833333333332,-0.0142532939045396
931,15,1956,333350,299607,1870.0,29707.0,9344.0,3828.0,5429.0,2708.0,15563,25213,8530,1741,0.2135416666666665,0.107824813833742
932,15,1957,263469,286794,956.0,26655.0,6050.0,1906.0,4930.0,2574.0,13277,23717,-47042,1742,0.4977083333333333,0.1412413378062518
933,15,1958,302460,260232,934.0,23034.0,5281.0,3645.0,7356.0,2565.0,13918,23429,18799,1743,0.6522916666666666,0.1594195348646112
934,15,1959,301423,288310,1857.0,28653.0,6569.0,2576.0,6954.0,2884.0,14395,19884,-6771,1744,-1.165,-0.0542845257015199
935,15,1960,288599,260987,1588.0,29790.0,7290.0,2889.0,8820.0,2551.0,10237,15778,11834,1745,-0.6014583333333333,0.0119850471325262
936,15,1961,342124,329787,799.0,22147.0,7464.0,2121.0,9978.0,2245.0,13998,16831,-4494,1746,0.9310416666666664,0.1921990869725424
937,15,1962,365741,313202,1383.0,29019.0,5799.0,2506.0,11253.0,2527.0,14111,15398,37141,1747,0.8627083333333333,0.1841634419117042
938,15,1963,407656,331270,1740.0,32186.0,7030.0,1606.0,12830.0,2556.0,14161,15358,61028,1748,-1.35,-0.076039564768667
939,15,1964,329132,424646,1366.0,33774.0,5467.0,2731.0,15663.0,3154.0,13146,14709,-110223,1749,-1.4808333333333334,-0.0914248851900278
940,15,1965,390851,330271,1314.0,31586.0,6816.0,2736.0,13768.0,3797.0,15016,14999,45581,1750,-0.7110416666666667,-0.0009013836662568
941,15,1966,373222,325950,372.0,39685.0,7745.0,2225.0,18124.0,3242.0,14397,14176,33096,1751,-0.2139583333333333,0.0575530343677668
942,15,1967,410443,441326,108.0,40752.0,8716.0,2593.0,28548.0,4250.0,13395,14365,-45248,1752,1.0491666666666668,0.2060899734039302
943,15,1968,383455,382142,518.0,43618.0,6640.0,3357.0,27820.0,3750.0,14435,13635,-12322,1753,-0.0464583333333333,0.0772501643339676
944,15,1969,415420,394971,487.0,35645.0,6305.0,3394.0,27778.0,3643.0,16629,12818,7631,1754,-0.9175,-0.02517981127385
945,15,1970,384029,406832,513.0,39158.0,5048.0,2985.0,34309.0,5985.0,15930,13390,-36193,1755,0.2545833333333333,0.1126511006538185
946,15,1971,471455,399509,838.0,40269.0,6772.0,3271.0,55358.0,5945.0,15822,13276,58670,1756,0.21875,0.1084372867804522
947,15,1972,521118,482494,641.0,46068.0,8177.0,2425.0,71442.0,5360.0,17769,14140,24484,1757,1.4706249999999998,0.2556512842517215
948,15,1973,573409,576967,134.0,85802.0,13644.0,2414.0,139553.0,5131.0,23855,13217,-16775,1758,1.9358333333333333,0.3103573678518787
949,15,1974,939409,877623,533.0,157110.0,36678.0,1269.0,181353.0,5680.0,25378,13677,48109,1759,2.115625,0.3314999339723155
950,15,1975,857876,765564,552.0,153006.0,27728.0,5447.0,138924.0,7392.0,24713,12610,79702,1760,2.9283333333333337,0.4270702125769788
951,15,1976,999573,921814,194.0,173910.0,19555.0,4546.0,162419.0,6179.0,33412,12017,65742,1761,0.8735416666666667,0.1854373856408615
952,15,1977,1091474,999363,201.0,160318.0,20623.0,4765.0,154953.0,7150.0,32151,11825,80286,1762,0.1024999999999999,0.09476689060988
953,15,1978,1037204,1080917,,180725.0,11209.0,6423.0,294973.0,5333.0,16944,10529,-54242,1763,0.91125,0.1898716897750435
954,15,1979,1169145,1100202,,205431.0,36544.0,8083.0,274846.0,5658.0,20406,10398,58545,1764,4.195416666666667,0.576072631052642
955,15,1980,1190811,1383834,,242283.0,44363.0,8160.0,383679.0,6000.0,24352,10250,-203273,1765,-1.2233333333333334,-0.0611442227046744
956,15,1981,1693863,1451982,,266956.0,90805.0,10880.0,272113.0,14060.0,30969,10297,231584,1766,0.0558333333333333,0.0892791330073564
957,15,1982,1693961,1611049,,246669.0,74108.0,9565.0,314324.0,15554.0,27902,10393,72519,1767,0.5654166666666666,0.1492034861134847
958,15,1983,767125,1169700,,141052.0,56596.0,10779.0,208145.0,16230.0,23946,10478,-413053,1768,-0.0752083333333333,0.0738693136681272
959,15,1984,1757784,1285862,,196125.0,58800.0,10731.0,219414.0,17094.0,27460,10411,461511,1769,0.7349999999999999,0.1691456052583695
960,15,1985,1395135,1583825,,371778.0,34450.0,9220.0,254710.0,18120.0,37795,10456,-199146,1770,0.4125,0.1312212803980725
961,15,1986,985511,1060210,,228411.0,21190.0,7161.0,177713.0,25644.0,46090,10692,-85391,1771,-1.38375,-0.0800083894633493
962,15,1987,949751,971346,,227800.0,34333.0,11234.0,177969.0,24663.0,54329,7452,-29047,1772,-2.022291666666667,-0.1550975727300227
963,15,1988,1051910,979135,,174807.0,64245.0,9439.0,175197.0,20255.0,58341,7237,65538,1773,-1.4895833333333337,-0.092453839740501
964,15,1989,1438808,1269623,,266774.0,81105.0,9444.0,189794.0,22013.0,62821,6253,162932,1774,3.189166666666667,0.4577428577482269
965,15,1990,1401618,1405465,,288746.0,57130.0,7387.0,228742.0,26090.0,58754,6400,-10247,1775,1.8908333333333331,0.3050656015923024
966,15,1991,1491210,1485026,,287639.0,28964.0,11010.0,216524.0,29466.0,68408,6547,-364,1776,-0.3320833333333334,0.043662147936379
967,15,1992,1752649,1562135,,303508.0,58825.0,10603.0,210040.0,28141.0,73661,6694,183820,1777,0.0031249999999999,0.0830809067866489
968,15,1993,1547069,1668566,,356267.0,57271.0,10595.0,236734.0,23374.0,65475,6842,-128339,1778,0.0762499999999999,0.0916800269584605
969,15,1994,1640283,1556907,,339379.0,77399.0,5752.0,259859.0,19079.0,69419,6989,76387,1779,0.5762499999999997,0.1504774298426419
970,15,1995,1331985,1465475,,398227.0,94127.0,7051.0,245826.0,16054.0,67705,7136,-140626,1780,-0.166875,0.0630897898060273
971,15,1996,1870580,1807851,,484833.0,130342.0,5253.0,295333.0,,67351,7283,55446,1781,1.8227083333333332,0.2970544554493326
972,15,1997,1736525,1564807,,356907.0,82272.0,2599.0,307860.0,,76089,7430,164287,1782,1.6241666666666668,0.2737069867207389
973,15,1998,1539115,1599516,,291525.0,63802.0,3502.0,236586.0,9220.0,70795,7577,-67979,1783,-0.3102083333333332,0.0462345343125619
974,15,1999,1090964,1298738,,276367.0,57774.0,3644.0,151029.0,,64116,7724,-215498,1784,-2.357708333333333,-0.1945408304981611
975,15,2000,1476512,1262972,,306663.0,56635.0,4446.0,142743.0,,66016,7872,205668,1785,-1.988333333333333,-0.1511042491174719
976,15,2001,1209036,1264674,,348082.0,62963.0,4934.0,202014.0,,66405,6086,-61723,1786,-0.4320833333333333,0.0319026673595427
977,15,2002,1051569,1194627,,346593.0,56776.0,5111.0,260676.0,,67440,6026,-149084,1787,1.1252083333333334,0.2150320784258995
978,15,2003,1347400,1235766,,364825.0,67323.0,6257.0,264710.0,,84474,4476,107158,1788,2.3597916666666667,0.3602126657140909
979,15,2004,1512390,1388657,,433658.0,73361.0,7094.0,347369.0,,87481,5111,118622,1789,2.652916666666667,0.3946826431549423
980,15,2005,1203809,1275567,,416383.0,64711.0,6792.0,330049.0,,87283,5610,-77368,1790,-0.5047916666666666,0.023352545023468
981,15,2006,1384054,1361115,,510697.0,86048.0,8070.0,324734.0,,90761,6060,16879,1791,0.2591666666666667,0.1131900768469235
982,15,2007,1278283,1531530,,614577.0,70807.0,3604.0,387039.0,,96518,4303,-257550,1792,-1.2433333333333332,-0.0634961188200416
983,15,2008,1834730,1705476,,710390.0,130615.0,6335.0,338987.0,,153725,3459,125794,1793,-0.2547916666666666,0.0527512464655587
984,15,2009,2064542,1955222,,734033.0,117814.0,,566658.0,,153749,3232,106088,1794,0.753125,0.1712770111129211
985,15,2010,1530894,1901351,,722607.0,83191.0,,601135.0,,154197,3848,-374305,1795,-0.945,-0.02841366843248
986,15,2011,2275102,2159563,,949942.0,154052.0,,576433.0,,155959,2995,112544,1796,2.0475,0.3234887878293458
987,15,2012,2112872,2432544,,982829.0,207738.0,,706579.0,,158540,4187,-323860,1797,-0.635,0.0080407213557124
988,15,2013,3419420,2811455,,944058.0,252386.0,,1047940.0,,161047,4256,603709,1798,2.063333333333333,0.3253507055873449
989,15,2014,2702033,2838933,,1071713.0,239237.0,,932109.0,,165991,1594,-138494,1799,-91.40041666666669,-10.665500822045484
990,16,1949,243280,241247,118664.0,3478.0,48280.0,9315.0,2395.0,17338.0,41777,18278,-16245,1854,0.4163888888888888,0.1316785935316161
991,16,1950,241579,228786,99774.0,3152.0,50984.0,9878.0,2512.0,13259.0,49227,16507,-3714,1855,0.485462962962963,0.1398013458559864
992,16,1951,300751,264540,150007.0,3109.0,41857.0,7501.0,1966.0,20169.0,39931,18957,17254,1856,-1.6378703703703703,-0.1098916250588374
993,16,1952,313072,315481,151064.0,3337.0,79869.0,6730.0,3423.0,27913.0,43145,16311,-18720,1857,-1.6436111111111111,-0.1105667063512113
994,16,1953,317853,288729,145951.0,3261.0,58277.0,11299.0,3118.0,20809.0,46014,14268,14856,1858,-0.14,0.066250150211052
995,16,1954,269198,262632,121275.0,3200.0,61724.0,8500.0,2530.0,18533.0,46870,12941,-6375,1859,-2.3781481481481483,-0.1969444465512505
996,16,1955,276567,241247,118664.0,3478.0,48280.0,9315.0,2395.0,17338.0,41777,12520,7060,1860,-0.3792592592592592,0.038114504090177
997,16,1956,248062,248129,107641.0,6322.0,59083.0,8967.0,5025.0,16445.0,44646,11642,-11708,1861,-1.185462962962963,-0.0566908638565947
998,16,1957,207941,201375,63157.0,5840.0,59345.0,8656.0,6656.0,16395.0,41326,11001,-4635,1862,0.5730555555555555,0.1501017797686597
999,16,1958,198452,189814,54997.0,5937.0,56684.0,8730.0,5819.0,16320.0,41327,10653,-2016,1863,1.0425925925925923,0.2053168964400827
1000,16,1959,244111,235817,92416.0,6716.0,58454.0,10790.0,8149.0,13299.0,45993,8682,-388,1864,-0.0153703703703703,0.0809059473003313
1001,16,1960,235034,227412,83360.0,5809.0,59405.0,10099.0,9774.0,12771.0,45960,8778,-1156,1865,-0.7635185185185185,-0.0070723888671105
1002,16,1961,270559,258994,83989.0,6504.0,71470.0,11252.0,12603.0,12651.0,60299,8051,3514,1866,2.0761111111111115,0.326853305883274
